ID_Cliente,Edad,Categoria,Precio,Calificacion,Texto_Resena,Fecha_Compra,Recomendado,Departamento,Tipo_Envio
2499,21.0,Blusas,68.84,4,Excelente calidad y envío rápido.,2023-01-31,1,Ropa Mujer,Estándar
2500,,Chaquetas,42.84,3,,2023-01-29,1,Ropa Mujer,Estándar
2501,58.0,Chaquetas,69.82,5,"Superó mis expectativas, volveré a comprar.",2023-05-05,1,Deportes,Estándar
2502,25.0,Vestidos,97.47,3,"Está bien, pero esperaba algo mejor.",2023-01-21,0,Niños,Express
2503,63.0,Vestidos,51.32,5,"Totalmente recomendado, me queda perfecto.",2023-01-12,1,Ropa Hombre,Estándar
2504,24.0,Blusas,51.22,1,El envío tardó demasiado y llegó dañado.,2023-02-02,0,Ropa Mujer,Estándar
2505,54.0,Vestidos,132.48,2,"La tela es muy mala, se rompió enseguida.",2023-03-24,0,Ropa Mujer,Express
2506,42.0,Blusas,138.07,4,El color es vibrante y el diseño hermoso.,2023-01-01,1,Niños,Express
2507,68.0,Chaquetas,79.89,4,El color es vibrante y el diseño hermoso.,2023-06-29,1,Ropa Mujer,Estándar
2508,21.0,Vestidos,145.36,1,El envío tardó demasiado y llegó dañado.,2023-09-20,0,Ropa Mujer,Express
2509,66.0,Blusas,92.04,4,Excelente calidad y envío rápido.,2023-10-09,1,Niños,Express
2510,19.0,Accesorios,127.49,3,La talla es correcta pero el color varía.,2023-12-01,1,Deportes,Express
2511,27.0,Pantalones,143.44,3,"Llegó a tiempo, calidad aceptable.",2023-04-24,0,Ropa Mujer,Express
2512,53.0,Blusas,75.47,4,Muy cómodo y elegante para la oficina.,2023-03-15,1,Niños,Estándar
2513,33.0,Chaquetas,131.46,4,Muy cómodo y elegante para la oficina.,2023-08-09,1,Ropa Hombre,Express
2514,23.0,Pantalones,58.23,5,Excelente calidad y envío rápido.,2023-05-05,1,Deportes,Estándar
2515,18.0,Chaquetas,123.99,5,"Me encanta este producto, la tela es suave.",2023-03-13,1,Deportes,Express
2516,60.0,Chaquetas,96.59,2,"No se parece a la foto, muy decepcionado.",2023-08-16,0,Niños,Express
2517,19.0,Pantalones,107.44,2,"No lo recomiendo, muy caro para lo que es.",2023-02-11,0,Ropa Mujer,Express
2518,34.0,Chaquetas,114.94,3,"Producto promedio, cumple su función.",2023-11-06,1,Deportes,Express
2519,42.0,Pantalones,99.9,2,"La tela es muy mala, se rompió enseguida.",2023-11-20,0,Deportes,Express
2520,42.0,Accesorios,141.04,5,"Totalmente recomendado, me queda perfecto.",2023-12-20,1,Deportes,Express
2521,26.0,Chaquetas,90.76,4,El color es vibrante y el diseño hermoso.,2023-12-08,1,Ropa Hombre,Express
2522,22.0,Vestidos,98.12,4,"Totalmente recomendado, me queda perfecto.",2023-05-18,1,Niños,Express
2523,33.0,Pantalones,109.98,4,Muy cómodo y elegante para la oficina.,2023-11-14,1,Ropa Mujer,Express
2524,66.0,Accesorios,30.45,3,"Producto promedio, cumple su función.",2023-03-30,0,Ropa Hombre,Estándar
2525,68.0,Pantalones,41.56,5,"Totalmente recomendado, me queda perfecto.",2023-06-29,1,Ropa Mujer,Estándar
2526,52.0,Pantalones,66.97,4,"Totalmente recomendado, me queda perfecto.",2023-06-30,1,Ropa Hombre,Estándar
2527,36.0,Pantalones,71.79,4,Muy cómodo y elegante para la oficina.,2023-04-13,1,Ropa Mujer,Estándar
2528,48.0,Vestidos,73.89,2,"Talla incorrecta, es demasiado pequeño.",2023-01-28,0,Ropa Hombre,Estándar
2529,35.0,Pantalones,47.44,4,"Me encanta este producto, la tela es suave.",2023-05-14,1,Niños,Estándar
2530,18.0,Blusas,33.11,1,"La tela es muy mala, se rompió enseguida.",2023-08-23,0,Deportes,Estándar
2531,36.0,Accesorios,60.96,5,"Me encanta este producto, la tela es suave.",2023-09-10,1,Ropa Mujer,Estándar
2532,27.0,Chaquetas,68.32,3,La talla es correcta pero el color varía.,2023-08-29,1,Ropa Hombre,Estándar
2533,33.0,Accesorios,108.01,4,Muy cómodo y elegante para la oficina.,2023-02-04,1,Ropa Mujer,Express
2534,50.0,Pantalones,65.93,4,Muy cómodo y elegante para la oficina.,2023-01-01,1,Ropa Mujer,Estándar
2535,42.0,Pantalones,36.28,2,"Mala calidad, costuras sueltas.",2023-09-09,0,Deportes,Estándar
2536,29.0,Blusas,83.38,4,Excelente calidad y envío rápido.,2023-08-27,1,Niños,Express
2537,29.0,Accesorios,140.38,5,Excelente calidad y envío rápido.,2023-09-20,1,Ropa Hombre,Express
2538,62.0,Vestidos,62.24,4,Excelente calidad y envío rápido.,2023-02-28,1,Deportes,Estándar
2539,32.0,Vestidos,15.61,3,"Producto promedio, cumple su función.",2023-09-10,0,Ropa Hombre,Estándar
2540,46.0,Accesorios,137.75,2,"No lo recomiendo, muy caro para lo que es.",2023-10-01,0,Deportes,Express
2541,52.0,Blusas,106.44,1,"Mala calidad, costuras sueltas.",2023-11-14,0,Ropa Hombre,Express
2542,32.0,Accesorios,44.18,4,"Totalmente recomendado, me queda perfecto.",2023-06-29,1,Deportes,Estándar
2543,40.0,Chaquetas,147.1,1,"Talla incorrecta, es demasiado pequeño.",2023-06-03,0,Niños,Express
2544,65.0,Blusas,32.55,3,"Está bien, pero esperaba algo mejor.",2023-05-06,1,Niños,Estándar
2545,48.0,Vestidos,136.7,1,El envío tardó demasiado y llegó dañado.,2023-03-15,0,Ropa Hombre,Express
2546,56.0,Chaquetas,79.82,5,El color es vibrante y el diseño hermoso.,2023-07-01,1,Niños,Estándar
2547,31.0,Vestidos,33.06,5,El color es vibrante y el diseño hermoso.,2023-06-25,1,Deportes,Estándar
2548,27.0,Vestidos,72.03,3,"Está bien, pero esperaba algo mejor.",2023-09-22,1,Niños,Estándar
2549,24.0,Vestidos,124.4,5,"Superó mis expectativas, volveré a comprar.",2023-07-23,1,Deportes,Express
2550,59.0,Accesorios,83.9,5,,2023-06-13,1,Niños,Express
2551,45.0,Accesorios,119.13,5,"Totalmente recomendado, me queda perfecto.",2023-06-17,1,Ropa Mujer,Express
2552,19.0,Pantalones,17.74,4,Muy cómodo y elegante para la oficina.,2023-05-08,1,Ropa Mujer,Estándar
2553,39.0,Accesorios,94.14,5,"Totalmente recomendado, me queda perfecto.",2023-10-02,1,Niños,Express
2554,33.0,Vestidos,98.22,5,Excelente calidad y envío rápido.,2023-05-21,1,Deportes,Express
2555,35.0,Vestidos,140.53,3,"Está bien, pero esperaba algo mejor.",2023-02-27,0,Ropa Hombre,Express
2556,61.0,Vestidos,32.68,4,"Me encanta este producto, la tela es suave.",2023-04-04,1,Niños,Estándar
2557,36.0,Accesorios,110.07,4,Muy cómodo y elegante para la oficina.,2023-09-11,1,Niños,Express
2558,23.0,Accesorios,32.11,4,"Superó mis expectativas, volveré a comprar.",2023-09-17,1,Ropa Hombre,Estándar
2559,25.0,Vestidos,77.45,5,"Totalmente recomendado, me queda perfecto.",2023-10-31,1,Ropa Mujer,Estándar
2560,61.0,Accesorios,18.6,1,"La tela es muy mala, se rompió enseguida.",2023-01-31,0,Deportes,Estándar
2561,65.0,Chaquetas,78.16,4,Muy cómodo y elegante para la oficina.,2023-09-29,1,Niños,Estándar
2562,60.0,Chaquetas,81.11,5,Muy cómodo y elegante para la oficina.,2023-08-23,1,Ropa Mujer,Express
2563,58.0,Accesorios,21.98,2,"La tela es muy mala, se rompió enseguida.",2023-03-21,0,Ropa Mujer,Estándar
2564,23.0,Accesorios,110.03,4,"Me encanta este producto, la tela es suave.",2023-12-14,1,Ropa Mujer,Express
2565,34.0,Vestidos,79.27,4,"Me encanta este producto, la tela es suave.",2023-07-26,1,Ropa Mujer,Estándar
2566,35.0,Vestidos,67.4,2,El envío tardó demasiado y llegó dañado.,2023-08-15,0,Ropa Hombre,Estándar
2567,56.0,Vestidos,58.74,4,El color es vibrante y el diseño hermoso.,2023-06-26,1,Ropa Hombre,Estándar
2568,47.0,Chaquetas,146.7,3,"Está bien, pero esperaba algo mejor.",2023-06-28,1,Ropa Hombre,Express
2569,63.0,Accesorios,145.89,5,"Totalmente recomendado, me queda perfecto.",2023-09-22,1,Ropa Hombre,Express
2570,65.0,Vestidos,94.61,4,"Superó mis expectativas, volveré a comprar.",2023-06-19,1,Niños,Express
2571,62.0,Accesorios,63.11,5,Muy cómodo y elegante para la oficina.,2023-02-06,1,Ropa Hombre,Estándar
2572,35.0,Chaquetas,85.64,3,"Llegó a tiempo, calidad aceptable.",2023-02-04,0,Ropa Hombre,Express
2573,40.0,Vestidos,143.96,5,"Totalmente recomendado, me queda perfecto.",2023-07-27,1,Niños,Express
2574,58.0,Vestidos,92.2,3,"Llegó a tiempo, calidad aceptable.",2023-04-21,1,Niños,Express
2575,23.0,Vestidos,56.75,2,"Mala calidad, costuras sueltas.",2023-03-18,0,Ropa Hombre,Estándar
2576,49.0,Blusas,41.88,4,"Me encanta este producto, la tela es suave.",2023-02-01,1,Ropa Mujer,Estándar
2577,41.0,Chaquetas,40.9,3,"Producto promedio, cumple su función.",2023-07-31,0,Ropa Hombre,Estándar
2578,64.0,Vestidos,22.16,4,Excelente calidad y envío rápido.,2023-07-08,1,Ropa Mujer,Estándar
2579,61.0,Blusas,147.97,3,"Está bien, pero esperaba algo mejor.",2023-03-23,1,Ropa Hombre,Express
2580,24.0,Blusas,113.64,5,"Me encanta este producto, la tela es suave.",2023-11-10,1,Deportes,Express
2581,52.0,Blusas,59.55,5,"Me encanta este producto, la tela es suave.",2023-07-01,1,Niños,Estándar
2582,31.0,Vestidos,49.11,4,"Totalmente recomendado, me queda perfecto.",2023-06-24,1,Ropa Mujer,Estándar
2583,33.0,Vestidos,27.9,1,"Talla incorrecta, es demasiado pequeño.",2023-10-28,0,Ropa Hombre,Estándar
2584,57.0,Vestidos,106.41,4,Excelente calidad y envío rápido.,2023-10-30,1,Ropa Mujer,Express
2585,46.0,Accesorios,29.91,4,El color es vibrante y el diseño hermoso.,2023-01-13,1,Ropa Mujer,Estándar
2586,44.0,Chaquetas,27.35,4,Muy cómodo y elegante para la oficina.,2023-03-17,1,Ropa Mujer,Estándar
2587,53.0,Chaquetas,33.23,4,"Superó mis expectativas, volveré a comprar.",2023-06-04,1,Ropa Mujer,Estándar
2588,18.0,Chaquetas,149.23,4,"Me encanta este producto, la tela es suave.",2023-09-16,1,Ropa Hombre,Express
2589,61.0,Vestidos,97.18,5,Muy cómodo y elegante para la oficina.,2023-08-09,1,Deportes,Express
2590,23.0,Accesorios,95.48,5,"Superó mis expectativas, volveré a comprar.",2023-12-03,1,Ropa Mujer,Express
2591,38.0,Vestidos,76.03,5,"Superó mis expectativas, volveré a comprar.",2023-08-24,1,Ropa Hombre,Estándar
2592,65.0,Accesorios,80.26,3,"Producto promedio, cumple su función.",2023-06-28,0,Ropa Mujer,Express
2593,29.0,Accesorios,72.56,4,"Me encanta este producto, la tela es suave.",2023-01-04,1,Ropa Mujer,Estándar
2594,38.0,Accesorios,145.77,1,El envío tardó demasiado y llegó dañado.,2023-02-12,0,Niños,Express
2595,58.0,Accesorios,35.54,2,"No lo recomiendo, muy caro para lo que es.",2023-11-20,0,Ropa Mujer,Estándar
2596,37.0,Pantalones,104.33,5,Muy cómodo y elegante para la oficina.,2023-10-13,1,Niños,Express
2597,41.0,Vestidos,68.74,4,El color es vibrante y el diseño hermoso.,2023-05-23,1,Niños,Estándar
2598,63.0,Chaquetas,27.92,5,"Superó mis expectativas, volveré a comprar.",2023-12-29,1,Ropa Mujer,Estándar
2599,66.0,Accesorios,69.76,4,Excelente calidad y envío rápido.,2023-03-04,1,Deportes,Estándar
2600,,Vestidos,126.81,2,,2023-06-30,0,Deportes,Express
2601,69.0,Vestidos,88.17,5,"Superó mis expectativas, volveré a comprar.",2023-05-13,1,Deportes,Express
2602,28.0,Blusas,68.08,3,"Llegó a tiempo, calidad aceptable.",2023-01-02,0,Niños,Estándar
2603,63.0,Vestidos,24.43,4,Excelente calidad y envío rápido.,2023-04-18,1,Ropa Hombre,Estándar
2604,22.0,Blusas,44.13,2,El envío tardó demasiado y llegó dañado.,2023-11-25,0,Niños,Estándar
2605,53.0,Blusas,78.49,5,"Me encanta este producto, la tela es suave.",2023-04-15,1,Ropa Mujer,Estándar
2606,22.0,Vestidos,34.58,5,"Superó mis expectativas, volveré a comprar.",2023-10-28,1,Deportes,Estándar
2607,28.0,Accesorios,61.95,4,"Totalmente recomendado, me queda perfecto.",2023-10-09,1,Ropa Mujer,Estándar
2608,48.0,Pantalones,126.14,5,"Me encanta este producto, la tela es suave.",2023-11-16,1,Deportes,Express
2609,39.0,Vestidos,80.89,2,"La tela es muy mala, se rompió enseguida.",2023-02-16,0,Ropa Mujer,Express
2610,40.0,Accesorios,149.08,2,"No lo recomiendo, muy caro para lo que es.",2023-03-13,0,Ropa Mujer,Express
2611,55.0,Chaquetas,28.19,1,"Mala calidad, costuras sueltas.",2023-09-10,0,Ropa Hombre,Estándar
2612,18.0,Chaquetas,93.62,5,Excelente calidad y envío rápido.,2023-02-21,1,Deportes,Express
2613,51.0,Accesorios,131.42,3,"Producto promedio, cumple su función.",2023-04-21,1,Ropa Mujer,Express
2614,59.0,Accesorios,88.24,5,"Totalmente recomendado, me queda perfecto.",2023-04-17,1,Ropa Mujer,Express
2615,20.0,Vestidos,83.16,5,Excelente calidad y envío rápido.,2023-09-08,1,Ropa Hombre,Express
2616,41.0,Accesorios,52.19,3,"Está bien, pero esperaba algo mejor.",2023-04-08,0,Niños,Estándar
2617,54.0,Blusas,70.04,4,El color es vibrante y el diseño hermoso.,2023-07-05,1,Niños,Estándar
2618,61.0,Chaquetas,30.13,4,El color es vibrante y el diseño hermoso.,2023-05-24,1,Ropa Hombre,Estándar
2619,27.0,Accesorios,73.55,4,"Totalmente recomendado, me queda perfecto.",2023-08-31,1,Ropa Hombre,Estándar
2620,25.0,Pantalones,110.45,2,"No se parece a la foto, muy decepcionado.",2023-02-15,0,Deportes,Express
2621,36.0,Chaquetas,33.35,4,Excelente calidad y envío rápido.,2023-03-08,1,Ropa Hombre,Estándar
2622,24.0,Pantalones,110.84,4,"Superó mis expectativas, volveré a comprar.",2023-03-28,1,Deportes,Express
2623,37.0,Accesorios,148.27,5,"Me encanta este producto, la tela es suave.",2023-11-02,1,Ropa Mujer,Express
2624,45.0,Vestidos,102.55,3,"Producto promedio, cumple su función.",2023-12-19,1,Niños,Express
2625,61.0,Pantalones,121.74,1,"Talla incorrecta, es demasiado pequeño.",2023-03-15,0,Niños,Express
2626,39.0,Blusas,144.99,4,El color es vibrante y el diseño hermoso.,2023-11-28,1,Ropa Hombre,Express
2627,52.0,Blusas,62.23,4,Muy cómodo y elegante para la oficina.,2023-08-02,1,Niños,Estándar
2628,61.0,Accesorios,115.45,4,Muy cómodo y elegante para la oficina.,2023-12-29,1,Ropa Mujer,Express
2629,57.0,Accesorios,83.32,5,"Superó mis expectativas, volveré a comprar.",2023-08-15,1,Ropa Hombre,Express
2630,59.0,Vestidos,23.62,1,"Talla incorrecta, es demasiado pequeño.",2023-06-14,0,Niños,Estándar
2631,65.0,Blusas,57.29,5,El color es vibrante y el diseño hermoso.,2023-08-13,1,Niños,Estándar
2632,47.0,Chaquetas,112.8,4,El color es vibrante y el diseño hermoso.,2023-06-01,1,Niños,Express
2633,41.0,Pantalones,72.33,2,"No se parece a la foto, muy decepcionado.",2023-09-13,0,Niños,Estándar
2634,25.0,Chaquetas,53.03,4,Excelente calidad y envío rápido.,2023-02-12,1,Niños,Estándar
2635,25.0,Accesorios,53.82,2,"No lo recomiendo, muy caro para lo que es.",2023-09-11,0,Ropa Mujer,Estándar
2636,32.0,Pantalones,84.73,4,El color es vibrante y el diseño hermoso.,2023-11-21,1,Ropa Mujer,Express
2637,20.0,Blusas,110.56,5,Muy cómodo y elegante para la oficina.,2023-11-30,1,Deportes,Express
2638,45.0,Vestidos,130.37,3,"Llegó a tiempo, calidad aceptable.",2023-10-31,0,Ropa Hombre,Express
2639,56.0,Accesorios,85.63,5,Excelente calidad y envío rápido.,2023-08-23,1,Ropa Hombre,Express
2640,39.0,Accesorios,18.55,3,"Está bien, pero esperaba algo mejor.",2023-02-16,0,Ropa Mujer,Estándar
2641,38.0,Vestidos,20.0,4,Muy cómodo y elegante para la oficina.,2023-11-05,1,Ropa Hombre,Estándar
2642,33.0,Pantalones,46.14,5,El color es vibrante y el diseño hermoso.,2023-12-28,1,Ropa Mujer,Estándar
2643,47.0,Chaquetas,56.7,4,"Totalmente recomendado, me queda perfecto.",2023-10-30,1,Niños,Estándar
2644,25.0,Accesorios,113.85,1,"No se parece a la foto, muy decepcionado.",2023-09-18,0,Ropa Hombre,Express
2645,33.0,Blusas,33.99,5,El color es vibrante y el diseño hermoso.,2023-01-20,1,Niños,Estándar
2646,65.0,Pantalones,83.41,2,"Mala calidad, costuras sueltas.",2023-08-09,0,Niños,Express
2647,36.0,Chaquetas,60.76,2,"No lo recomiendo, muy caro para lo que es.",2023-04-20,0,Niños,Estándar
2648,25.0,Chaquetas,44.54,4,Excelente calidad y envío rápido.,2023-07-27,1,Ropa Hombre,Estándar
2649,62.0,Vestidos,61.75,4,El color es vibrante y el diseño hermoso.,2023-10-03,1,Ropa Hombre,Estándar
2650,64.0,Chaquetas,92.9,3,,2023-08-02,1,Deportes,Express
2651,23.0,Pantalones,102.79,3,La talla es correcta pero el color varía.,2023-11-05,1,Niños,Express
2652,68.0,Chaquetas,112.26,4,"Superó mis expectativas, volveré a comprar.",2023-04-13,1,Niños,Express
2653,30.0,Accesorios,139.23,1,"Talla incorrecta, es demasiado pequeño.",2023-05-21,0,Niños,Express
2654,51.0,Chaquetas,16.13,1,"Talla incorrecta, es demasiado pequeño.",2023-01-05,0,Ropa Hombre,Estándar
2655,36.0,Pantalones,148.95,4,Excelente calidad y envío rápido.,2023-02-06,1,Ropa Hombre,Express
2656,66.0,Accesorios,34.46,5,Muy cómodo y elegante para la oficina.,2023-02-15,1,Deportes,Estándar
2657,25.0,Accesorios,97.07,2,"No lo recomiendo, muy caro para lo que es.",2023-09-08,0,Deportes,Express
2658,43.0,Chaquetas,112.69,5,"Totalmente recomendado, me queda perfecto.",2023-01-28,1,Ropa Hombre,Express
2659,46.0,Pantalones,111.71,3,La talla es correcta pero el color varía.,2023-11-27,0,Deportes,Express
2660,28.0,Vestidos,59.96,3,"Está bien, pero esperaba algo mejor.",2023-04-23,1,Deportes,Estándar
2661,62.0,Pantalones,19.61,3,"Llegó a tiempo, calidad aceptable.",2023-08-18,1,Ropa Mujer,Estándar
2662,23.0,Chaquetas,56.98,1,"Talla incorrecta, es demasiado pequeño.",2023-04-05,0,Ropa Mujer,Estándar
2663,49.0,Chaquetas,95.81,4,Muy cómodo y elegante para la oficina.,2023-06-10,1,Deportes,Express
2664,40.0,Accesorios,58.88,2,"No lo recomiendo, muy caro para lo que es.",2023-09-08,0,Deportes,Estándar
2665,21.0,Chaquetas,96.91,4,Muy cómodo y elegante para la oficina.,2023-10-12,1,Ropa Hombre,Express
2666,25.0,Chaquetas,34.95,4,Muy cómodo y elegante para la oficina.,2023-05-14,1,Ropa Mujer,Estándar
2667,59.0,Blusas,146.58,4,"Superó mis expectativas, volveré a comprar.",2023-05-27,1,Ropa Mujer,Express
2668,61.0,Blusas,128.29,4,"Me encanta este producto, la tela es suave.",2023-06-15,1,Deportes,Express
2669,60.0,Blusas,95.14,2,"No lo recomiendo, muy caro para lo que es.",2023-11-12,0,Ropa Hombre,Express
2670,60.0,Chaquetas,45.7,2,"No lo recomiendo, muy caro para lo que es.",2023-11-02,0,Ropa Mujer,Estándar
2671,69.0,Accesorios,67.55,3,"Producto promedio, cumple su función.",2023-07-07,1,Niños,Estándar
2672,52.0,Accesorios,44.04,5,"Superó mis expectativas, volveré a comprar.",2023-01-28,1,Deportes,Estándar
2673,37.0,Blusas,68.81,2,"No se parece a la foto, muy decepcionado.",2023-09-20,0,Niños,Estándar
2674,55.0,Accesorios,58.56,4,"Superó mis expectativas, volveré a comprar.",2023-06-27,1,Ropa Mujer,Estándar
2675,59.0,Chaquetas,85.13,4,Excelente calidad y envío rápido.,2023-03-30,1,Deportes,Express
2676,66.0,Accesorios,114.4,4,"Totalmente recomendado, me queda perfecto.",2023-12-09,1,Ropa Mujer,Express
2677,66.0,Chaquetas,97.04,3,"Está bien, pero esperaba algo mejor.",2023-10-16,1,Ropa Mujer,Express
2678,58.0,Chaquetas,102.13,4,El color es vibrante y el diseño hermoso.,2023-06-22,1,Niños,Express
2679,60.0,Blusas,119.44,4,El color es vibrante y el diseño hermoso.,2023-03-19,1,Ropa Mujer,Express
2680,68.0,Chaquetas,125.43,4,"Me encanta este producto, la tela es suave.",2023-06-28,1,Niños,Express
2681,21.0,Chaquetas,28.04,5,"Superó mis expectativas, volveré a comprar.",2023-09-30,1,Niños,Estándar
2682,57.0,Accesorios,140.81,5,El color es vibrante y el diseño hermoso.,2023-03-02,1,Niños,Express
2683,66.0,Blusas,100.05,3,"Está bien, pero esperaba algo mejor.",2023-01-20,0,Deportes,Express
2684,26.0,Vestidos,93.24,3,La talla es correcta pero el color varía.,2023-02-26,0,Ropa Mujer,Express
2685,36.0,Blusas,49.22,1,El envío tardó demasiado y llegó dañado.,2023-01-06,0,Ropa Mujer,Estándar
2686,50.0,Vestidos,107.33,5,El color es vibrante y el diseño hermoso.,2023-03-28,1,Deportes,Express
2687,21.0,Chaquetas,84.88,3,"Llegó a tiempo, calidad aceptable.",2023-06-15,1,Deportes,Express
2688,24.0,Accesorios,62.01,5,Muy cómodo y elegante para la oficina.,2023-01-19,1,Deportes,Estándar
2689,26.0,Accesorios,85.28,3,La talla es correcta pero el color varía.,2023-05-30,0,Niños,Express
2690,30.0,Chaquetas,147.93,2,"Mala calidad, costuras sueltas.",2023-10-05,0,Ropa Hombre,Express
2691,35.0,Pantalones,76.58,1,"No se parece a la foto, muy decepcionado.",2023-12-16,0,Niños,Estándar
2692,45.0,Chaquetas,84.76,5,"Totalmente recomendado, me queda perfecto.",2023-08-30,1,Ropa Hombre,Express
2693,31.0,Blusas,130.98,3,La talla es correcta pero el color varía.,2023-03-28,1,Ropa Mujer,Express
2694,52.0,Accesorios,119.61,3,"Llegó a tiempo, calidad aceptable.",2023-11-22,1,Niños,Express
2695,19.0,Accesorios,19.12,2,"No se parece a la foto, muy decepcionado.",2023-07-28,0,Niños,Estándar
2696,44.0,Accesorios,29.43,4,Excelente calidad y envío rápido.,2023-09-25,1,Ropa Mujer,Estándar
2697,40.0,Blusas,110.24,5,"Superó mis expectativas, volveré a comprar.",2023-08-15,1,Ropa Mujer,Express
2698,18.0,Pantalones,33.66,3,"Está bien, pero esperaba algo mejor.",2023-12-18,1,Ropa Mujer,Estándar
2699,68.0,Accesorios,73.45,1,"No lo recomiendo, muy caro para lo que es.",2023-06-01,0,Niños,Estándar
2700,,Accesorios,75.9,5,,2023-06-11,1,Ropa Mujer,Estándar
2701,23.0,Chaquetas,58.78,5,Muy cómodo y elegante para la oficina.,2023-01-02,1,Deportes,Estándar
2702,41.0,Blusas,124.52,3,"Está bien, pero esperaba algo mejor.",2023-09-04,1,Ropa Mujer,Express
2703,67.0,Accesorios,87.9,4,"Me encanta este producto, la tela es suave.",2023-10-31,1,Niños,Express
2704,41.0,Chaquetas,101.93,4,Excelente calidad y envío rápido.,2023-09-10,1,Deportes,Express
2705,47.0,Blusas,135.83,3,"Está bien, pero esperaba algo mejor.",2023-05-18,0,Deportes,Express
2706,65.0,Vestidos,110.82,5,"Me encanta este producto, la tela es suave.",2023-03-09,1,Ropa Hombre,Express
2707,22.0,Chaquetas,106.7,3,"Llegó a tiempo, calidad aceptable.",2023-06-20,0,Deportes,Express
2708,43.0,Pantalones,79.97,4,El color es vibrante y el diseño hermoso.,2023-07-21,1,Niños,Estándar
2709,59.0,Accesorios,84.05,5,"Totalmente recomendado, me queda perfecto.",2023-04-05,1,Ropa Hombre,Express
2710,58.0,Accesorios,127.61,5,Excelente calidad y envío rápido.,2023-08-24,1,Ropa Mujer,Express
2711,51.0,Pantalones,81.97,2,El envío tardó demasiado y llegó dañado.,2023-05-05,0,Niños,Express
2712,59.0,Accesorios,104.03,4,"Me encanta este producto, la tela es suave.",2023-10-02,1,Ropa Mujer,Express
2713,31.0,Blusas,82.03,3,"Producto promedio, cumple su función.",2023-11-24,0,Niños,Express
2714,18.0,Accesorios,50.9,4,El color es vibrante y el diseño hermoso.,2023-03-03,1,Ropa Mujer,Estándar
2715,60.0,Blusas,96.18,4,"Totalmente recomendado, me queda perfecto.",2023-05-16,1,Ropa Mujer,Express
2716,30.0,Vestidos,40.85,2,"No se parece a la foto, muy decepcionado.",2023-07-28,0,Ropa Mujer,Estándar
2717,51.0,Blusas,148.89,3,"Está bien, pero esperaba algo mejor.",2023-09-14,0,Ropa Hombre,Express
2718,42.0,Chaquetas,89.87,5,"Me encanta este producto, la tela es suave.",2023-05-06,1,Niños,Express
2719,23.0,Vestidos,114.74,5,"Totalmente recomendado, me queda perfecto.",2023-06-23,1,Niños,Express
2720,50.0,Pantalones,133.37,2,"No lo recomiendo, muy caro para lo que es.",2023-05-11,0,Deportes,Express
2721,66.0,Accesorios,82.65,4,"Totalmente recomendado, me queda perfecto.",2023-08-15,1,Ropa Hombre,Express
2722,29.0,Accesorios,142.17,1,El envío tardó demasiado y llegó dañado.,2023-10-15,0,Ropa Hombre,Express
2723,28.0,Vestidos,48.34,5,El color es vibrante y el diseño hermoso.,2023-07-09,1,Deportes,Estándar
2724,59.0,Vestidos,86.84,3,La talla es correcta pero el color varía.,2023-05-27,0,Niños,Express
2725,60.0,Chaquetas,135.19,3,"Está bien, pero esperaba algo mejor.",2023-12-28,0,Deportes,Express
2726,20.0,Vestidos,140.27,4,Excelente calidad y envío rápido.,2023-04-17,1,Niños,Express
2727,57.0,Chaquetas,60.72,2,"Talla incorrecta, es demasiado pequeño.",2023-08-28,0,Deportes,Estándar
2728,67.0,Accesorios,109.32,5,"Superó mis expectativas, volveré a comprar.",2023-05-26,1,Ropa Hombre,Express
2729,48.0,Chaquetas,75.79,2,"La tela es muy mala, se rompió enseguida.",2023-12-13,0,Ropa Mujer,Estándar
2730,57.0,Chaquetas,111.79,5,"Superó mis expectativas, volveré a comprar.",2023-01-30,1,Niños,Express
2731,68.0,Pantalones,63.19,5,Muy cómodo y elegante para la oficina.,2023-08-03,1,Niños,Estándar
2732,46.0,Vestidos,59.66,2,"La tela es muy mala, se rompió enseguida.",2023-05-08,0,Deportes,Estándar
2733,36.0,Vestidos,52.82,2,"No lo recomiendo, muy caro para lo que es.",2023-02-19,0,Niños,Estándar
2734,43.0,Accesorios,104.6,3,"Está bien, pero esperaba algo mejor.",2023-04-15,1,Deportes,Express
2735,21.0,Chaquetas,88.06,1,"No lo recomiendo, muy caro para lo que es.",2023-12-02,0,Niños,Express
2736,46.0,Chaquetas,126.42,5,Excelente calidad y envío rápido.,2023-08-21,1,Ropa Hombre,Express
2737,53.0,Accesorios,97.26,4,El color es vibrante y el diseño hermoso.,2023-04-24,1,Ropa Hombre,Express
2738,62.0,Accesorios,78.08,4,Muy cómodo y elegante para la oficina.,2023-03-10,1,Ropa Hombre,Estándar
2739,23.0,Vestidos,26.95,1,"La tela es muy mala, se rompió enseguida.",2023-06-08,0,Niños,Estándar
2740,38.0,Vestidos,83.2,5,Excelente calidad y envío rápido.,2023-11-18,1,Deportes,Express
2741,29.0,Blusas,62.43,3,La talla es correcta pero el color varía.,2023-01-01,1,Deportes,Estándar
2742,42.0,Pantalones,96.29,4,"Me encanta este producto, la tela es suave.",2023-01-08,1,Niños,Express
2743,62.0,Vestidos,43.3,5,Excelente calidad y envío rápido.,2023-01-05,1,Niños,Estándar
