ID_Cliente,Edad,Categoria,Precio,Calificacion,Texto_Resena,Fecha_Compra,Recomendado,Departamento,Tipo_Envio,Mes,Cluster
2541,52.0,Blusas,106.44,1,"Mala calidad, costuras sueltas.",2023-11-14,0,Ropa Hombre,Express,11,1
2542,32.0,Accesorios,44.18,4,"Totalmente recomendado, me queda perfecto.",2023-06-29,1,Deportes,Estándar,6,2
2543,40.0,Chaquetas,147.1,1,"Talla incorrecta, es demasiado pequeño.",2023-06-03,0,Niños,Express,6,1
2544,65.0,Blusas,32.55,3,"Está bien, pero esperaba algo mejor.",2023-05-06,1,Niños,Estándar,5,0
2545,48.0,Vestidos,136.7,1,El envío tardó demasiado y llegó dañado.,2023-03-15,0,Ropa Hombre,Express,3,1
2546,56.0,Chaquetas,79.82,5,El color es vibrante y el diseño hermoso.,2023-07-01,1,Niños,Estándar,7,1
2547,31.0,Vestidos,33.06,5,El color es vibrante y el diseño hermoso.,2023-06-25,1,Deportes,Estándar,6,0
2548,27.0,Vestidos,72.03,3,"Está bien, pero esperaba algo mejor.",2023-09-22,1,Niños,Estándar,9,2
2549,24.0,Vestidos,124.4,5,"Superó mis expectativas, volveré a comprar.",2023-07-23,1,Deportes,Express,7,2
2551,45.0,Accesorios,119.13,5,"Totalmente recomendado, me queda perfecto.",2023-06-17,1,Ropa Mujer,Express,6,1
2552,19.0,Pantalones,17.74,4,Muy cómodo y elegante para la oficina.,2023-05-08,1,Ropa Mujer,Estándar,5,2
2553,39.0,Accesorios,94.14,5,"Totalmente recomendado, me queda perfecto.",2023-10-02,1,Niños,Express,10,2
2554,33.0,Vestidos,98.22,5,Excelente calidad y envío rápido.,2023-05-21,1,Deportes,Express,5,2
2555,35.0,Vestidos,140.53,3,"Está bien, pero esperaba algo mejor.",2023-02-27,0,Ropa Hombre,Express,2,1
2556,61.0,Vestidos,32.68,4,"Me encanta este producto, la tela es suave.",2023-04-04,1,Niños,Estándar,4,0
2557,36.0,Accesorios,110.07,4,Muy cómodo y elegante para la oficina.,2023-09-11,1,Niños,Express,9,2
2558,23.0,Accesorios,32.11,4,"Superó mis expectativas, volveré a comprar.",2023-09-17,1,Ropa Hombre,Estándar,9,2
2559,25.0,Vestidos,77.45,5,"Totalmente recomendado, me queda perfecto.",2023-10-31,1,Ropa Mujer,Estándar,10,2
2560,61.0,Accesorios,18.6,1,"La tela es muy mala, se rompió enseguida.",2023-01-31,0,Deportes,Estándar,1,0
2561,65.0,Chaquetas,78.16,4,Muy cómodo y elegante para la oficina.,2023-09-29,1,Niños,Estándar,9,1
2562,60.0,Chaquetas,81.11,5,Muy cómodo y elegante para la oficina.,2023-08-23,1,Ropa Mujer,Express,8,1
2563,58.0,Accesorios,21.98,2,"La tela es muy mala, se rompió enseguida.",2023-03-21,0,Ropa Mujer,Estándar,3,0
2564,23.0,Accesorios,110.03,4,"Me encanta este producto, la tela es suave.",2023-12-14,1,Ropa Mujer,Express,12,2
2565,34.0,Vestidos,79.27,4,"Me encanta este producto, la tela es suave.",2023-07-26,1,Ropa Mujer,Estándar,7,2
2566,35.0,Vestidos,67.4,2,El envío tardó demasiado y llegó dañado.,2023-08-15,0,Ropa Hombre,Estándar,8,2
2567,56.0,Vestidos,58.74,4,El color es vibrante y el diseño hermoso.,2023-06-26,1,Ropa Hombre,Estándar,6,0
2568,47.0,Chaquetas,146.7,3,"Está bien, pero esperaba algo mejor.",2023-06-28,1,Ropa Hombre,Express,6,1
2569,63.0,Accesorios,145.89,5,"Totalmente recomendado, me queda perfecto.",2023-09-22,1,Ropa Hombre,Express,9,1
2570,65.0,Vestidos,94.61,4,"Superó mis expectativas, volveré a comprar.",2023-06-19,1,Niños,Express,6,1
2571,62.0,Accesorios,63.11,5,Muy cómodo y elegante para la oficina.,2023-02-06,1,Ropa Hombre,Estándar,2,0
2572,35.0,Chaquetas,85.64,3,"Llegó a tiempo, calidad aceptable.",2023-02-04,0,Ropa Hombre,Express,2,2
2573,40.0,Vestidos,143.96,5,"Totalmente recomendado, me queda perfecto.",2023-07-27,1,Niños,Express,7,1
2574,58.0,Vestidos,92.2,3,"Llegó a tiempo, calidad aceptable.",2023-04-21,1,Niños,Express,4,1
2575,23.0,Vestidos,56.75,2,"Mala calidad, costuras sueltas.",2023-03-18,0,Ropa Hombre,Estándar,3,2
2576,49.0,Blusas,41.88,4,"Me encanta este producto, la tela es suave.",2023-02-01,1,Ropa Mujer,Estándar,2,0
2577,41.0,Chaquetas,40.9,3,"Producto promedio, cumple su función.",2023-07-31,0,Ropa Hombre,Estándar,7,0
2578,64.0,Vestidos,22.16,4,Excelente calidad y envío rápido.,2023-07-08,1,Ropa Mujer,Estándar,7,0
2579,61.0,Blusas,147.97,3,"Está bien, pero esperaba algo mejor.",2023-03-23,1,Ropa Hombre,Express,3,1
2580,24.0,Blusas,113.64,5,"Me encanta este producto, la tela es suave.",2023-11-10,1,Deportes,Express,11,2
2581,52.0,Blusas,59.55,5,"Me encanta este producto, la tela es suave.",2023-07-01,1,Niños,Estándar,7,0
2582,31.0,Vestidos,49.11,4,"Totalmente recomendado, me queda perfecto.",2023-06-24,1,Ropa Mujer,Estándar,6,2
2583,33.0,Vestidos,27.9,1,"Talla incorrecta, es demasiado pequeño.",2023-10-28,0,Ropa Hombre,Estándar,10,0
2584,57.0,Vestidos,106.41,4,Excelente calidad y envío rápido.,2023-10-30,1,Ropa Mujer,Express,10,1
2585,46.0,Accesorios,29.91,4,El color es vibrante y el diseño hermoso.,2023-01-13,1,Ropa Mujer,Estándar,1,0
2586,44.0,Chaquetas,27.35,4,Muy cómodo y elegante para la oficina.,2023-03-17,1,Ropa Mujer,Estándar,3,0
2587,53.0,Chaquetas,33.23,4,"Superó mis expectativas, volveré a comprar.",2023-06-04,1,Ropa Mujer,Estándar,6,0
2588,18.0,Chaquetas,149.23,4,"Me encanta este producto, la tela es suave.",2023-09-16,1,Ropa Hombre,Express,9,2
2589,61.0,Vestidos,97.18,5,Muy cómodo y elegante para la oficina.,2023-08-09,1,Deportes,Express,8,1
2590,23.0,Accesorios,95.48,5,"Superó mis expectativas, volveré a comprar.",2023-12-03,1,Ropa Mujer,Express,12,2
2591,38.0,Vestidos,76.03,5,"Superó mis expectativas, volveré a comprar.",2023-08-24,1,Ropa Hombre,Estándar,8,2
2592,65.0,Accesorios,80.26,3,"Producto promedio, cumple su función.",2023-06-28,0,Ropa Mujer,Express,6,1
2593,29.0,Accesorios,72.56,4,"Me encanta este producto, la tela es suave.",2023-01-04,1,Ropa Mujer,Estándar,1,2
2594,38.0,Accesorios,145.77,1,El envío tardó demasiado y llegó dañado.,2023-02-12,0,Niños,Express,2,1
2595,58.0,Accesorios,35.54,2,"No lo recomiendo, muy caro para lo que es.",2023-11-20,0,Ropa Mujer,Estándar,11,0
2596,37.0,Pantalones,104.33,5,Muy cómodo y elegante para la oficina.,2023-10-13,1,Niños,Express,10,2
2597,41.0,Vestidos,68.74,4,El color es vibrante y el diseño hermoso.,2023-05-23,1,Niños,Estándar,5,0
2598,63.0,Chaquetas,27.92,5,"Superó mis expectativas, volveré a comprar.",2023-12-29,1,Ropa Mujer,Estándar,12,0
2599,66.0,Accesorios,69.76,4,Excelente calidad y envío rápido.,2023-03-04,1,Deportes,Estándar,3,0
2601,69.0,Vestidos,88.17,5,"Superó mis expectativas, volveré a comprar.",2023-05-13,1,Deportes,Express,5,1
2602,28.0,Blusas,68.08,3,"Llegó a tiempo, calidad aceptable.",2023-01-02,0,Niños,Estándar,1,2
2603,63.0,Vestidos,24.43,4,Excelente calidad y envío rápido.,2023-04-18,1,Ropa Hombre,Estándar,4,0
2604,22.0,Blusas,44.13,2,El envío tardó demasiado y llegó dañado.,2023-11-25,0,Niños,Estándar,11,2
2605,53.0,Blusas,78.49,5,"Me encanta este producto, la tela es suave.",2023-04-15,1,Ropa Mujer,Estándar,4,0
2606,22.0,Vestidos,34.58,5,"Superó mis expectativas, volveré a comprar.",2023-10-28,1,Deportes,Estándar,10,2
2607,28.0,Accesorios,61.95,4,"Totalmente recomendado, me queda perfecto.",2023-10-09,1,Ropa Mujer,Estándar,10,2
2608,48.0,Pantalones,126.14,5,"Me encanta este producto, la tela es suave.",2023-11-16,1,Deportes,Express,11,1
2609,39.0,Vestidos,80.89,2,"La tela es muy mala, se rompió enseguida.",2023-02-16,0,Ropa Mujer,Express,2,2
2610,40.0,Accesorios,149.08,2,"No lo recomiendo, muy caro para lo que es.",2023-03-13,0,Ropa Mujer,Express,3,1
2611,55.0,Chaquetas,28.19,1,"Mala calidad, costuras sueltas.",2023-09-10,0,Ropa Hombre,Estándar,9,0
2612,18.0,Chaquetas,93.62,5,Excelente calidad y envío rápido.,2023-02-21,1,Deportes,Express,2,2
2613,51.0,Accesorios,131.42,3,"Producto promedio, cumple su función.",2023-04-21,1,Ropa Mujer,Express,4,1
2614,59.0,Accesorios,88.24,5,"Totalmente recomendado, me queda perfecto.",2023-04-17,1,Ropa Mujer,Express,4,1
2615,20.0,Vestidos,83.16,5,Excelente calidad y envío rápido.,2023-09-08,1,Ropa Hombre,Express,9,2
2616,41.0,Accesorios,52.19,3,"Está bien, pero esperaba algo mejor.",2023-04-08,0,Niños,Estándar,4,0
2617,54.0,Blusas,70.04,4,El color es vibrante y el diseño hermoso.,2023-07-05,1,Niños,Estándar,7,0
2618,61.0,Chaquetas,30.13,4,El color es vibrante y el diseño hermoso.,2023-05-24,1,Ropa Hombre,Estándar,5,0
2619,27.0,Accesorios,73.55,4,"Totalmente recomendado, me queda perfecto.",2023-08-31,1,Ropa Hombre,Estándar,8,2
2620,25.0,Pantalones,110.45,2,"No se parece a la foto, muy decepcionado.",2023-02-15,0,Deportes,Express,2,2
2621,36.0,Chaquetas,33.35,4,Excelente calidad y envío rápido.,2023-03-08,1,Ropa Hombre,Estándar,3,0
2622,24.0,Pantalones,110.84,4,"Superó mis expectativas, volveré a comprar.",2023-03-28,1,Deportes,Express,3,2
2623,37.0,Accesorios,148.27,5,"Me encanta este producto, la tela es suave.",2023-11-02,1,Ropa Mujer,Express,11,1
2624,45.0,Vestidos,102.55,3,"Producto promedio, cumple su función.",2023-12-19,1,Niños,Express,12,1
2625,61.0,Pantalones,121.74,1,"Talla incorrecta, es demasiado pequeño.",2023-03-15,0,Niños,Express,3,1
2626,39.0,Blusas,144.99,4,El color es vibrante y el diseño hermoso.,2023-11-28,1,Ropa Hombre,Express,11,1
2627,52.0,Blusas,62.23,4,Muy cómodo y elegante para la oficina.,2023-08-02,1,Niños,Estándar,8,0
2628,61.0,Accesorios,115.45,4,Muy cómodo y elegante para la oficina.,2023-12-29,1,Ropa Mujer,Express,12,1
2629,57.0,Accesorios,83.32,5,"Superó mis expectativas, volveré a comprar.",2023-08-15,1,Ropa Hombre,Express,8,1
2630,59.0,Vestidos,23.62,1,"Talla incorrecta, es demasiado pequeño.",2023-06-14,0,Niños,Estándar,6,0
2631,65.0,Blusas,57.29,5,El color es vibrante y el diseño hermoso.,2023-08-13,1,Niños,Estándar,8,0
2632,47.0,Chaquetas,112.8,4,El color es vibrante y el diseño hermoso.,2023-06-01,1,Niños,Express,6,1
2633,41.0,Pantalones,72.33,2,"No se parece a la foto, muy decepcionado.",2023-09-13,0,Niños,Estándar,9,2
2634,25.0,Chaquetas,53.03,4,Excelente calidad y envío rápido.,2023-02-12,1,Niños,Estándar,2,2
2635,25.0,Accesorios,53.82,2,"No lo recomiendo, muy caro para lo que es.",2023-09-11,0,Ropa Mujer,Estándar,9,2
2636,32.0,Pantalones,84.73,4,El color es vibrante y el diseño hermoso.,2023-11-21,1,Ropa Mujer,Express,11,2
2637,20.0,Blusas,110.56,5,Muy cómodo y elegante para la oficina.,2023-11-30,1,Deportes,Express,11,2
2638,45.0,Vestidos,130.37,3,"Llegó a tiempo, calidad aceptable.",2023-10-31,0,Ropa Hombre,Express,10,1
2639,56.0,Accesorios,85.63,5,Excelente calidad y envío rápido.,2023-08-23,1,Ropa Hombre,Express,8,1
2640,39.0,Accesorios,18.55,3,"Está bien, pero esperaba algo mejor.",2023-02-16,0,Ropa Mujer,Estándar,2,0
2641,38.0,Vestidos,20.0,4,Muy cómodo y elegante para la oficina.,2023-11-05,1,Ropa Hombre,Estándar,11,0
2642,33.0,Pantalones,46.14,5,El color es vibrante y el diseño hermoso.,2023-12-28,1,Ropa Mujer,Estándar,12,2
2643,47.0,Chaquetas,56.7,4,"Totalmente recomendado, me queda perfecto.",2023-10-30,1,Niños,Estándar,10,0
2644,25.0,Accesorios,113.85,1,"No se parece a la foto, muy decepcionado.",2023-09-18,0,Ropa Hombre,Express,9,2
2645,33.0,Blusas,33.99,5,El color es vibrante y el diseño hermoso.,2023-01-20,1,Niños,Estándar,1,0
2646,65.0,Pantalones,83.41,2,"Mala calidad, costuras sueltas.",2023-08-09,0,Niños,Express,8,1
2647,36.0,Chaquetas,60.76,2,"No lo recomiendo, muy caro para lo que es.",2023-04-20,0,Niños,Estándar,4,2
2648,25.0,Chaquetas,44.54,4,Excelente calidad y envío rápido.,2023-07-27,1,Ropa Hombre,Estándar,7,2
2649,62.0,Vestidos,61.75,4,El color es vibrante y el diseño hermoso.,2023-10-03,1,Ropa Hombre,Estándar,10,0
2651,23.0,Pantalones,102.79,3,La talla es correcta pero el color varía.,2023-11-05,1,Niños,Express,11,2
2652,68.0,Chaquetas,112.26,4,"Superó mis expectativas, volveré a comprar.",2023-04-13,1,Niños,Express,4,1
2653,30.0,Accesorios,139.23,1,"Talla incorrecta, es demasiado pequeño.",2023-05-21,0,Niños,Express,5,2
2654,51.0,Chaquetas,16.13,1,"Talla incorrecta, es demasiado pequeño.",2023-01-05,0,Ropa Hombre,Estándar,1,0
2655,36.0,Pantalones,148.95,4,Excelente calidad y envío rápido.,2023-02-06,1,Ropa Hombre,Express,2,1
2656,66.0,Accesorios,34.46,5,Muy cómodo y elegante para la oficina.,2023-02-15,1,Deportes,Estándar,2,0
2657,25.0,Accesorios,97.07,2,"No lo recomiendo, muy caro para lo que es.",2023-09-08,0,Deportes,Express,9,2
2658,43.0,Chaquetas,112.69,5,"Totalmente recomendado, me queda perfecto.",2023-01-28,1,Ropa Hombre,Express,1,1
2659,46.0,Pantalones,111.71,3,La talla es correcta pero el color varía.,2023-11-27,0,Deportes,Express,11,1
2660,28.0,Vestidos,59.96,3,"Está bien, pero esperaba algo mejor.",2023-04-23,1,Deportes,Estándar,4,2
2661,62.0,Pantalones,19.61,3,"Llegó a tiempo, calidad aceptable.",2023-08-18,1,Ropa Mujer,Estándar,8,0
2662,23.0,Chaquetas,56.98,1,"Talla incorrecta, es demasiado pequeño.",2023-04-05,0,Ropa Mujer,Estándar,4,2
2663,49.0,Chaquetas,95.81,4,Muy cómodo y elegante para la oficina.,2023-06-10,1,Deportes,Express,6,1
2664,40.0,Accesorios,58.88,2,"No lo recomiendo, muy caro para lo que es.",2023-09-08,0,Deportes,Estándar,9,0
2665,21.0,Chaquetas,96.91,4,Muy cómodo y elegante para la oficina.,2023-10-12,1,Ropa Hombre,Express,10,2
2666,25.0,Chaquetas,34.95,4,Muy cómodo y elegante para la oficina.,2023-05-14,1,Ropa Mujer,Estándar,5,2
2667,59.0,Blusas,146.58,4,"Superó mis expectativas, volveré a comprar.",2023-05-27,1,Ropa Mujer,Express,5,1
2668,61.0,Blusas,128.29,4,"Me encanta este producto, la tela es suave.",2023-06-15,1,Deportes,Express,6,1
2669,60.0,Blusas,95.14,2,"No lo recomiendo, muy caro para lo que es.",2023-11-12,0,Ropa Hombre,Express,11,1
2670,60.0,Chaquetas,45.7,2,"No lo recomiendo, muy caro para lo que es.",2023-11-02,0,Ropa Mujer,Estándar,11,0
2671,69.0,Accesorios,67.55,3,"Producto promedio, cumple su función.",2023-07-07,1,Niños,Estándar,7,0
2672,52.0,Accesorios,44.04,5,"Superó mis expectativas, volveré a comprar.",2023-01-28,1,Deportes,Estándar,1,0
2673,37.0,Blusas,68.81,2,"No se parece a la foto, muy decepcionado.",2023-09-20,0,Niños,Estándar,9,2
2674,55.0,Accesorios,58.56,4,"Superó mis expectativas, volveré a comprar.",2023-06-27,1,Ropa Mujer,Estándar,6,0
2675,59.0,Chaquetas,85.13,4,Excelente calidad y envío rápido.,2023-03-30,1,Deportes,Express,3,1
2676,66.0,Accesorios,114.4,4,"Totalmente recomendado, me queda perfecto.",2023-12-09,1,Ropa Mujer,Express,12,1
2677,66.0,Chaquetas,97.04,3,"Está bien, pero esperaba algo mejor.",2023-10-16,1,Ropa Mujer,Express,10,1
2678,58.0,Chaquetas,102.13,4,El color es vibrante y el diseño hermoso.,2023-06-22,1,Niños,Express,6,1
2679,60.0,Blusas,119.44,4,El color es vibrante y el diseño hermoso.,2023-03-19,1,Ropa Mujer,Express,3,1
2680,68.0,Chaquetas,125.43,4,"Me encanta este producto, la tela es suave.",2023-06-28,1,Niños,Express,6,1
2681,21.0,Chaquetas,28.04,5,"Superó mis expectativas, volveré a comprar.",2023-09-30,1,Niños,Estándar,9,2
2682,57.0,Accesorios,140.81,5,El color es vibrante y el diseño hermoso.,2023-03-02,1,Niños,Express,3,1
2683,66.0,Blusas,100.05,3,"Está bien, pero esperaba algo mejor.",2023-01-20,0,Deportes,Express,1,1
2684,26.0,Vestidos,93.24,3,La talla es correcta pero el color varía.,2023-02-26,0,Ropa Mujer,Express,2,2
2685,36.0,Blusas,49.22,1,El envío tardó demasiado y llegó dañado.,2023-01-06,0,Ropa Mujer,Estándar,1,0
2686,50.0,Vestidos,107.33,5,El color es vibrante y el diseño hermoso.,2023-03-28,1,Deportes,Express,3,1
2687,21.0,Chaquetas,84.88,3,"Llegó a tiempo, calidad aceptable.",2023-06-15,1,Deportes,Express,6,2
2688,24.0,Accesorios,62.01,5,Muy cómodo y elegante para la oficina.,2023-01-19,1,Deportes,Estándar,1,2
2689,26.0,Accesorios,85.28,3,La talla es correcta pero el color varía.,2023-05-30,0,Niños,Express,5,2
2690,30.0,Chaquetas,147.93,2,"Mala calidad, costuras sueltas.",2023-10-05,0,Ropa Hombre,Express,10,2
2691,35.0,Pantalones,76.58,1,"No se parece a la foto, muy decepcionado.",2023-12-16,0,Niños,Estándar,12,2
2692,45.0,Chaquetas,84.76,5,"Totalmente recomendado, me queda perfecto.",2023-08-30,1,Ropa Hombre,Express,8,1
2693,31.0,Blusas,130.98,3,La talla es correcta pero el color varía.,2023-03-28,1,Ropa Mujer,Express,3,2
2694,52.0,Accesorios,119.61,3,"Llegó a tiempo, calidad aceptable.",2023-11-22,1,Niños,Express,11,1
2695,19.0,Accesorios,19.12,2,"No se parece a la foto, muy decepcionado.",2023-07-28,0,Niños,Estándar,7,2
2696,44.0,Accesorios,29.43,4,Excelente calidad y envío rápido.,2023-09-25,1,Ropa Mujer,Estándar,9,0
2697,40.0,Blusas,110.24,5,"Superó mis expectativas, volveré a comprar.",2023-08-15,1,Ropa Mujer,Express,8,1
2698,18.0,Pantalones,33.66,3,"Está bien, pero esperaba algo mejor.",2023-12-18,1,Ropa Mujer,Estándar,12,2
2699,68.0,Accesorios,73.45,1,"No lo recomiendo, muy caro para lo que es.",2023-06-01,0,Niños,Estándar,6,0
2701,23.0,Chaquetas,58.78,5,Muy cómodo y elegante para la oficina.,2023-01-02,1,Deportes,Estándar,1,2
2702,41.0,Blusas,124.52,3,"Está bien, pero esperaba algo mejor.",2023-09-04,1,Ropa Mujer,Express,9,1
2703,67.0,Accesorios,87.9,4,"Me encanta este producto, la tela es suave.",2023-10-31,1,Niños,Express,10,1
2704,41.0,Chaquetas,101.93,4,Excelente calidad y envío rápido.,2023-09-10,1,Deportes,Express,9,1
2705,47.0,Blusas,135.83,3,"Está bien, pero esperaba algo mejor.",2023-05-18,0,Deportes,Express,5,1
2706,65.0,Vestidos,110.82,5,"Me encanta este producto, la tela es suave.",2023-03-09,1,Ropa Hombre,Express,3,1
2707,22.0,Chaquetas,106.7,3,"Llegó a tiempo, calidad aceptable.",2023-06-20,0,Deportes,Express,6,2
2708,43.0,Pantalones,79.97,4,El color es vibrante y el diseño hermoso.,2023-07-21,1,Niños,Estándar,7,2
2709,59.0,Accesorios,84.05,5,"Totalmente recomendado, me queda perfecto.",2023-04-05,1,Ropa Hombre,Express,4,1
2710,58.0,Accesorios,127.61,5,Excelente calidad y envío rápido.,2023-08-24,1,Ropa Mujer,Express,8,1
2711,51.0,Pantalones,81.97,2,El envío tardó demasiado y llegó dañado.,2023-05-05,0,Niños,Express,5,1
2712,59.0,Accesorios,104.03,4,"Me encanta este producto, la tela es suave.",2023-10-02,1,Ropa Mujer,Express,10,1
2713,31.0,Blusas,82.03,3,"Producto promedio, cumple su función.",2023-11-24,0,Niños,Express,11,2
2714,18.0,Accesorios,50.9,4,El color es vibrante y el diseño hermoso.,2023-03-03,1,Ropa Mujer,Estándar,3,2
2715,60.0,Blusas,96.18,4,"Totalmente recomendado, me queda perfecto.",2023-05-16,1,Ropa Mujer,Express,5,1
2716,30.0,Vestidos,40.85,2,"No se parece a la foto, muy decepcionado.",2023-07-28,0,Ropa Mujer,Estándar,7,2
2717,51.0,Blusas,148.89,3,"Está bien, pero esperaba algo mejor.",2023-09-14,0,Ropa Hombre,Express,9,1
2718,42.0,Chaquetas,89.87,5,"Me encanta este producto, la tela es suave.",2023-05-06,1,Niños,Express,5,2
2719,23.0,Vestidos,114.74,5,"Totalmente recomendado, me queda perfecto.",2023-06-23,1,Niños,Express,6,2
2720,50.0,Pantalones,133.37,2,"No lo recomiendo, muy caro para lo que es.",2023-05-11,0,Deportes,Express,5,1
2721,66.0,Accesorios,82.65,4,"Totalmente recomendado, me queda perfecto.",2023-08-15,1,Ropa Hombre,Express,8,1
2722,29.0,Accesorios,142.17,1,El envío tardó demasiado y llegó dañado.,2023-10-15,0,Ropa Hombre,Express,10,2
2723,28.0,Vestidos,48.34,5,El color es vibrante y el diseño hermoso.,2023-07-09,1,Deportes,Estándar,7,2
2724,59.0,Vestidos,86.84,3,La talla es correcta pero el color varía.,2023-05-27,0,Niños,Express,5,1
2725,60.0,Chaquetas,135.19,3,"Está bien, pero esperaba algo mejor.",2023-12-28,0,Deportes,Express,12,1
2726,20.0,Vestidos,140.27,4,Excelente calidad y envío rápido.,2023-04-17,1,Niños,Express,4,2
2727,57.0,Chaquetas,60.72,2,"Talla incorrecta, es demasiado pequeño.",2023-08-28,0,Deportes,Estándar,8,0
2728,67.0,Accesorios,109.32,5,"Superó mis expectativas, volveré a comprar.",2023-05-26,1,Ropa Hombre,Express,5,1
2729,48.0,Chaquetas,75.79,2,"La tela es muy mala, se rompió enseguida.",2023-12-13,0,Ropa Mujer,Estándar,12,0
2730,57.0,Chaquetas,111.79,5,"Superó mis expectativas, volveré a comprar.",2023-01-30,1,Niños,Express,1,1
2731,68.0,Pantalones,63.19,5,Muy cómodo y elegante para la oficina.,2023-08-03,1,Niños,Estándar,8,0
2732,46.0,Vestidos,59.66,2,"La tela es muy mala, se rompió enseguida.",2023-05-08,0,Deportes,Estándar,5,0
2733,36.0,Vestidos,52.82,2,"No lo recomiendo, muy caro para lo que es.",2023-02-19,0,Niños,Estándar,2,2
2734,43.0,Accesorios,104.6,3,"Está bien, pero esperaba algo mejor.",2023-04-15,1,Deportes,Express,4,1
2735,21.0,Chaquetas,88.06,1,"No lo recomiendo, muy caro para lo que es.",2023-12-02,0,Niños,Express,12,2
2736,46.0,Chaquetas,126.42,5,Excelente calidad y envío rápido.,2023-08-21,1,Ropa Hombre,Express,8,1
2737,53.0,Accesorios,97.26,4,El color es vibrante y el diseño hermoso.,2023-04-24,1,Ropa Hombre,Express,4,1
2738,62.0,Accesorios,78.08,4,Muy cómodo y elegante para la oficina.,2023-03-10,1,Ropa Hombre,Estándar,3,0
2739,23.0,Vestidos,26.95,1,"La tela es muy mala, se rompió enseguida.",2023-06-08,0,Niños,Estándar,6,2
2740,38.0,Vestidos,83.2,5,Excelente calidad y envío rápido.,2023-11-18,1,Deportes,Express,11,2
2741,29.0,Blusas,62.43,3,La talla es correcta pero el color varía.,2023-01-01,1,Deportes,Estándar,1,2
2742,42.0,Pantalones,96.29,4,"Me encanta este producto, la tela es suave.",2023-01-08,1,Niños,Express,1,1
2743,62.0,Vestidos,43.3,5,Excelente calidad y envío rápido.,2023-01-05,1,Niños,Estándar,1,0
2744,35.0,Vestidos,25.03,5,"Totalmente recomendado, me queda perfecto.",2023-09-20,1,Deportes,Estándar,9,0
2745,67.0,Blusas,86.57,2,"Mala calidad, costuras sueltas.",2023-08-09,0,Deportes,Express,8,1
2746,49.0,Chaquetas,94.68,4,"Totalmente recomendado, me queda perfecto.",2023-05-12,1,Ropa Mujer,Express,5,1
2747,46.0,Vestidos,78.74,3,"Llegó a tiempo, calidad aceptable.",2023-04-10,0,Ropa Mujer,Estándar,4,0
2748,49.0,Blusas,102.91,5,"Totalmente recomendado, me queda perfecto.",2023-08-06,1,Ropa Mujer,Express,8,1
2749,57.0,Blusas,25.56,5,El color es vibrante y el diseño hermoso.,2023-07-06,1,Ropa Hombre,Estándar,7,0
2751,38.0,Chaquetas,83.2,4,Muy cómodo y elegante para la oficina.,2023-02-22,1,Niños,Express,2,2
2752,49.0,Pantalones,74.83,4,Excelente calidad y envío rápido.,2023-04-14,1,Niños,Estándar,4,0
2753,30.0,Chaquetas,81.56,4,"Totalmente recomendado, me queda perfecto.",2023-04-20,1,Niños,Express,4,2
2754,44.0,Pantalones,55.23,1,El envío tardó demasiado y llegó dañado.,2023-05-17,0,Ropa Mujer,Estándar,5,0
2755,56.0,Blusas,87.21,5,"Totalmente recomendado, me queda perfecto.",2023-05-18,1,Deportes,Express,5,1
2756,67.0,Accesorios,93.31,5,"Me encanta este producto, la tela es suave.",2023-04-01,1,Ropa Mujer,Express,4,1
2757,39.0,Blusas,16.25,4,"Totalmente recomendado, me queda perfecto.",2023-09-16,1,Ropa Hombre,Estándar,9,0
2758,44.0,Vestidos,16.49,3,"Está bien, pero esperaba algo mejor.",2023-12-16,1,Niños,Estándar,12,0
2759,66.0,Accesorios,41.84,4,"Me encanta este producto, la tela es suave.",2023-11-06,1,Niños,Estándar,11,0
2760,37.0,Blusas,29.9,4,"Superó mis expectativas, volveré a comprar.",2023-09-26,1,Ropa Mujer,Estándar,9,0
2761,20.0,Pantalones,34.11,5,"Superó mis expectativas, volveré a comprar.",2023-11-08,1,Niños,Estándar,11,2
2762,24.0,Pantalones,65.66,5,"Me encanta este producto, la tela es suave.",2023-11-12,1,Deportes,Estándar,11,2
2763,38.0,Chaquetas,73.37,5,Excelente calidad y envío rápido.,2023-02-26,1,Niños,Estándar,2,2
2764,28.0,Blusas,55.01,5,El color es vibrante y el diseño hermoso.,2023-10-31,1,Niños,Estándar,10,2
2765,65.0,Pantalones,47.06,3,"Llegó a tiempo, calidad aceptable.",2023-10-30,0,Deportes,Estándar,10,0
2766,61.0,Blusas,111.67,3,"Llegó a tiempo, calidad aceptable.",2023-10-19,0,Niños,Express,10,1
2767,25.0,Vestidos,131.02,3,"Está bien, pero esperaba algo mejor.",2023-01-21,0,Niños,Express,1,2
2768,44.0,Blusas,61.13,4,"Superó mis expectativas, volveré a comprar.",2023-02-05,1,Ropa Mujer,Estándar,2,0
2769,18.0,Chaquetas,76.78,3,La talla es correcta pero el color varía.,2023-10-28,0,Niños,Estándar,10,2
2770,21.0,Accesorios,127.77,3,"Está bien, pero esperaba algo mejor.",2023-10-31,1,Ropa Mujer,Express,10,2
2771,50.0,Chaquetas,95.17,4,"Totalmente recomendado, me queda perfecto.",2023-03-06,1,Ropa Hombre,Express,3,1
2772,26.0,Pantalones,107.98,4,El color es vibrante y el diseño hermoso.,2023-09-23,1,Ropa Mujer,Express,9,2
